Date,Open,High,Low,Close,Volume
2022-01-03,49.30705776885804,49.34919991022801,47.48648961061747,47.74777603149414,57219200
2022-01-04,47.385338693601625,47.56233758237822,45.463625908243,45.96091079711914,66993100
2022-01-05,47.06505278315673,47.57076481354994,46.668909656364214,46.88805389404297,52956400
2022-01-06,46.49191200508404,46.88805514242375,45.927200329950956,46.222198486328125,37000400
2022-01-07,46.66048823702843,47.00605891705799,46.04520401235331,46.96391677856445,27703400
2022-01-10,46.955483151910634,47.419053073536396,46.13791543330337,47.402198791503906,34044700
2022-01-11,47.832051371168035,48.40519338931038,47.039768329730656,47.78147888183594,33576600
2022-01-12,47.48648961061747,48.17763101785069,47.11563426522673,47.74777603149414,27608500
2022-01-13,47.646623843938386,47.83205309627172,46.54248511656143,46.812198638916016,28117900
2022-01-14,46.34020315863939,46.67734670406184,45.94405997505388,46.314918518066406,27072500
2022-01-18,45.935627671733286,45.97776980636602,45.03377248658992,45.60691452026367,35598000
2022-01-19,45.21920618107746,45.92720504429625,45.050634410741736,45.12649154663086,27300400
2022-01-20,45.480482140086735,45.95248237893988,44.73034125735197,45.556339263916016,35105300
2022-01-21,45.868198892250206,46.247484544412345,44.21620273532048,44.494346618652344,41059000
2022-01-24,43.6177795531342,43.879065960117316,41.99106790388514,43.44078063964844,59036400
2022-01-25,43.289068045324335,44.53649406030776,43.18792626444439,44.28363800048828,43983200
2022-01-26,44.30891613772564,45.193913824803275,44.21620151251239,44.679771423339844,39644800
2022-01-27,45.02797710031012,46.35283008987123,45.01099143176234,45.325218200683594,36957200
2022-01-28,45.66492159522035,46.42925718322672,45.09591308134256,46.14051055908203,28590400
2022-01-31,45.860255812779954,45.97915225394496,44.49294026001228,44.747718811035156,38644600
2022-02-01,44.7901829610614,45.14687227148385,44.49293862935776,45.070438385009766,27883300
2022-02-02,44.87511003904606,45.97066138021926,44.54389759629255,45.74135971069336,32039300
2022-02-03,45.29124335689771,45.76682904665422,45.08741860437026,45.33370590209961,22635800
2022-02-04,45.02797581088363,45.37617390692939,44.69676338289925,45.010990142822266,24932200
2022-02-07,45.26576493478981,45.50356102826625,44.365547279901115,45.1893310546875,32358500
2022-02-08,43.00673084764769,43.99187701317396,42.19992935457443,43.906951904296875,67922000
2022-02-09,43.855993659771755,43.923936336707726,43.22754009653979,43.71162033081055,38522200
2022-02-10,43.346425955250695,43.62668132995358,42.79440317886124,42.972747802734375,34200600
2022-02-11,42.74345561476413,43.51628566984475,42.531139629965224,43.1256217956543,34997800
2022-02-14,42.31031680881522,42.8878163776293,41.17230333376206,42.293331146240234,42973100
2022-02-15,42.29334228790121,42.497167052812316,41.79227644883301,42.28485107421875,29150000
2022-02-16,42.11500287620013,43.125625893589,41.979120762604275,42.191436767578125,27672600
2022-02-17,42.30184088082557,42.42922853663673,41.40161987720888,41.52901077270508,21231700
2022-02-18,41.42709488993036,42.055551645151986,40.93452347826792,41.214778900146484,26955300
